4770,0.79,0,1,0,0,0,0,1,0,0.71,0.33
4780,0.85,0,1,0,0,0,0,1,0,0.95,0.33
4800,0.65,0,1,0,0,0,0,1,0,0.85,0.3
4850,0.6,0,1,0,0,0,0,1,0,0.89,0.43
4880,0.74,0,1,0,0,0,0,1,0,0.7,0.47
4890,0.69,0,1,0,0,0,0,1,0,0.67,0.47
4920,0.8,0,0,0,0,0,0,1,0,0.85,0.5
6000,0.78,0,1,0,0,0,0,0,0,0.94,0.4
6020,0.81,0,1,0,0,0,0,0,0,0.95,0.4
6030,0.89,0,1,0,0,0,0,0,0,0.91,0.4
6060,0.78,0,1,0,0,0,0,0,1,0.93,0.4
6080,0.7,0,1,0,0,0,0,1,0,0.89,0.4
6090,0.78,0,1,0,0,0,0,0,0,0.87,0.4
6120,0.67,1,1,0,0,0,0,0,0,0.89,0.43
6200,0.81,0,1,0,0,0,0,1,0,0.87,0.3
6220,0.72,0,1,0,0,0,0,0,0,0.92,0.33
6250,0.7,0,1,0,0,0,0,1,0,0.81,0.33
6270,0.35,0,1,0,0,0,0,0,0,0.44,0.33
6300,0.75,0,1,1,0,0,0,0,0,0.86,0.33
6310,0.91,0,1,1,0,0,0,0,0,0.92,0.33
6370,0.79,0,1,0,0,0,0,0,0,0.86,0.47
6400,0.68,0,1,0,0,0,0,1,0,0.88,0.33
6420,0.77,0,1,0,0,0,0,1,0,0.83,0.33
6510,0.66,0,1,0,0,0,0,0,0,0.77,0.33
6550,0.66,0,1,0,1,0,0,0,0,0.59,0.33
6830,0.87,0,1,0,0,0,0,1,0,0.85,0.33
6850,0.87,0,1,0,0,0,0,0,0,0.85,0.33
6860,0.82,0,1,0,0,0,0,0,0,0.94,0.33
6870,0.76,0,1,0,0,0,0,1,0,0.73,0.33
6880,0.75,0,1,0,0,0,0,0,1,0.67,0.33
6900,0.73,0,1,0,0,0,0,0,0,0.72,0.33
6910,0.9,0,1,0,0,0,0,0,0,0.95,0.33
6920,0.8,0,1,0,0,0,0,0,0,0.6,0.33
6980,0.85,0,1,0,0,0,0,0,0,0.83,0.33
7000,0.82,0,1,0,0,0,0,0,0,0.87,0.33
7010,0.76,0,1,0,0,0,0,0,0,0.73,0.33
7020,0.69,0,1,0,0,0,0,0,0,0.94,0.33
7110,0.81,0,1,1,0,0,0,0,0,0.75,0.33
7200,0.8,0,1,0,0,0,0,0,0,0.95,0.37
7210,0.74,0,1,0,0,0,0,0,0,0.73,0.33
7260,0.61,0,1,0,0,0,0,0,0,0.55,0.33
7510,0.54,0,1,0,0,0,0,0,0,0.61,0.4
7520,0.76,1,1,0,0,0,0,0,0,0.61,0.47
7600,0.77,0,1,0,0,0,0,1,0,0.66,0.33
7610,0.8,0,1,0,0,0,0,1,0,0.71,0.33
7620,0.89,0,1,0,0,0,0,1,0,0.84,0.33
7670,0.96,0,1,1,0,1,0,0,1,0.94,0.33
7770,0.65,0,1,0,0,0,0,1,1,0.51,0.37
7830,0.8,0,1,0,0,0,0,1,0,0.87,0.4
7840,0.53,0,1,0,0,0,0,0,0,0.44,0.4
7860,0.63,0,1,0,0,0,0,0,0,0.67,0.4
7940,0.92,0,1,0,0,0,0,0,1,0.92,0.33
8000,0.83,0,1,0,0,0,0,0,0,0.84,0.33
8080,0.67,0,1,0,0,0,0,0,1,0.63,0.33
8100,0.58,0,1,0,0,0,0,0,0,0.49,0.37
8140,0.8,0,1,0,0,0,0,0,0,0.75,0.37
8170,0.74,0,1,0,0,0,0,1,0,0.65,0.4
8190,0.84,1,1,0,0,0,0,0,0,0.91,0.43
8260,0.82,0,1,0,1,0,0,0,0,0.88,0.37
8270,0.8,0,1,0,0,0,0,0,0,0.82,0.37
8280,0.79,0,1,0,0,0,0,0,0,0.89,0.37
8290,0.85,0,1,0,0,0,0,0,0,0.89,0.37
8340,0.82,0,1,0,0,0,0,0,0,0.9,0.37
8400,0.76,1,1,0,0,0,0,0,0,0.9,0.33
8500,0.88,0,0,0,0,0,0,0,0,0.75,0.43
8600,0.83,0,1,0,0,0,0,0,0,0.83,0.33
8800,0.86,0,1,0,0,0,0,1,0,0.96,0.33
8850,0.88,1,1,1,0,1,0,0,1,0.9,0.43
8870,0.94,1,1,1,0,1,0,0,1,0.95,0.53
8880,0.9,0,1,0,0,0,0,1,0,0.55,0.4
8930,0.9,0,1,0,0,0,0,1,0,0.96,0.43
8980,0.81,0,1,0,0,0,0,0,1,0.9,0.5
9050,0.87,0,1,0,0,0,0,0,0,0.88,0.33
9200,0.79,0,1,0,0,0,0,0,1,0.76,0.47
9340,0.87,0,1,0,0,0,0,1,0,0.92,0.33
9350,0.86,0,1,0,0,0,0,1,0,0.87,0.47
9420,0.81,0,1,0,0,0,0,1,0,0.97,0.47
9460,0.73,0,1,0,0,0,0,0,1,0.63,0.37
9480,0.72,0,1,0,0,0,0,0,0,0.77,0.4
9500,0.8,0,1,0,0,0,0,0,0,0.63,0.33
9710,0.66,0,1,0,0,0,0,1,0,0.44,0.37
9730,0.67,0,1,0,0,0,0,0,0,0.38,0.37
9760,0.74,0,1,0,0,0,0,1,0,0.81,0.37
9800,0.69,0,1,0,0,0,0,0,0,0.75,0.37
9880,0.72,0,0,0,0,0,0,0,0,0.71,0.47
9900,0.66,1,0,0,0,0,0,0,0,0.76,0.5
9940,0.52,0,1,0,0,0,1,0,0,0.84,0.57
9980,0.67,0,1,0,0,0,0,0,0,0.67,0.43
10090,0.83,0,1,0,0,0,0,0,1,0.93,0.37
10180,0.86,0,1,0,0,0,0,0,1,0.92,0.4
10500,0.9,0,1,0,0,0,0,1,0,0.89,0.4
11040,0.71,0,1,0,0,0,0,0,0,0.73,0.37
11050,0.7,0,1,0,0,0,0,0,0,0.68,0.37
11130,0.61,0,1,0,0,0,0,0,0,0.31,0.4
11140,0.72,0,1,0,0,0,0,0,0,0.78,0.4
11150,0.68,0,1,0,0,0,0,0,0,0.63,0.4
11190,0.73,0,1,0,0,0,0,0,0,0.76,0.4
11200,0.79,0,1,0,0,0,0,0,1,0.58,0.33
11250,0.67,0,1,0,0,0,0,1,0,0.7,0.37
11260,0.6,0,1,0,0,0,0,1,0,0.6,0.37
11340,0.64,0,1,0,0,0,0,0,0,0.77,0.4
11370,0.68,0,1,0,0,0,0,0,0,0.55,0.4
11450,0.81,0,1,0,0,0,0,0,0,0.93,0.4
11480,0.77,0,1,0,0,0,0,1,0,0.82,0.57
11560,0.58,0,1,0,0,0,0,1,0,0.61,0.4
11590,0.51,0,1,0,0,0,0,0,0,0.36,0.4
12100,0.93,0,1,0,0,0,0,0,0,0.86,0.47
12110,0.94,0,1,0,1,0,0,0,0,0.92,0.47
12120,0.93,0,1,0,0,0,0,0,0,0.9,0.27
12150,0.86,0,1,1,0,0,0,0,1,0.94,0.13
12160,0.81,0,1,0,0,0,0,0,0,0.82,0.37
12200,0.72,0,1,0,1,0,0,0,0,0.83,0.43
12210,0.9,0,1,0,0,0,0,0,0,0.66,0.37
12310,0.66,0,1,0,0,0,0,0,0,0.79,0.37
12320,0.74,0,1,0,0,0,0,0,0,0.82,0.37
12330,0.71,0,1,0,0,0,0,0,0,0.82,0.37
12340,0.69,0,1,0,0,0,0,0,0,0.65,0.37
12360,0.79,0,1,0,0,0,0,0,0,0.84,0.37
12420,0.43,0,1,0,0,0,0,1,0,0.23,0.4
12470,0.75,0,1,0,0,0,0,1,0,0.66,0.4
12500,0.84,0,1,0,0,0,0,0,0,0.87,0.37
12640,0.75,0,1,0,0,0,0,0,0,0.78,0.4
12770,0.59,1,1,0,0,0,0,0,0,0.67,0.4
12790,0.41,0,1,0,0,0,0,0,0,0.43,0.4
12810,0.79,0,1,0,0,0,0,0,0,0.87,0.4
12830,0.76,0,1,0,0,0,0,0,0,0.64,0.4
12900,0.85,1,1,0,0,0,0,0,0,0.96,0.37
13000,0.57,0,1,0,0,0,0,0,0,0.93,0.37
13500,0.83,0,1,0,1,0,0,0,0,0.87,0.4
13520,0.89,0,1,0,0,0,0,0,1,0.84,0.37
13530,0.85,0,1,0,0,0,0,0,0,0.77,0.4
13540,0.85,0,1,0,0,0,0,0,0,0.78,0.37
13560,0.91,0,1,0,0,0,0,0,0,0.85,0.37
13570,0.92,0,1,0,0,0,0,0,0,0.93,0.4
13580,0.8,0,1,0,0,0,0,0,0,0.43,0.4
13600,0.89,0,1,0,0,0,0,0,0,0.87,0.4
13620,0.82,0,1,0,0,0,0,0,0,0.95,0.37
13630,0.82,0,0,0,0,0,0,0,0,0.92,0.37
15000,0.59,0,1,0,0,0,0,0,0,0.53,0.4
15080,0.58,0,1,0,0,0,0,0,0,0.75,0.37
15100,0.79,0,1,0,0,0,0,0,0,0.83,0.37
15120,0.78,0,1,0,0,0,0,0,1,0.85,0.37
15130,0.83,0,1,0,0,0,0,0,0,0.9,0.37
15170,0.77,0,1,0,0,0,0,1,0,0.87,0.37
15200,0.79,0,1,0,0,0,0,0,0,0.63,0.4
15210,0.9,0,1,0,0,0,0,0,0,0.85,0.37
15300,0.8,0,1,0,0,0,0,1,1,0.92,0.37
15320,0.86,0,1,0,0,0,0,0,0,0.87,0.37
15370,0.7,0,1,0,0,0,0,1,0,0.92,0.37
15380,0.66,0,1,0,0,0,0,1,0,0.82,0.37
15500,0.69,0,1,0,0,0,0,0,0,0.75,0.37
15520,0.81,0,1,0,0,0,0,0,0,0.84,0.4
15620,0.85,0,1,0,0,0,0,1,0,0.88,0.4
16300,0.77,0,1,0,0,0,0,0,0,0.93,0.37
16450,0.79,0,1,0,0,0,0,0,0,0.87,0.4
16710,0.65,0,1,0,0,0,0,0,0,0.74,0.37
16720,0.61,0,1,0,0,0,0,0,0,0.6,0.4
16730,0.5,0,1,0,0,0,0,0,0,0.53,0.37
16810,0.83,0,1,0,0,0,0,1,0,0.78,0.37
17100,0.75,0,1,0,0,0,0,1,0,0.84,0.37
17140,0.65,0,1,0,0,0,0,1,0,0.74,0.37
17300,0.91,0,1,0,0,0,0,0,1,0.83,0.37
17330,0.84,0,1,0,0,0,0,0,1,0.84,0.37
17390,0.84,0,1,0,0,0,0,1,0,0.89,0.37
17410,0.81,1,1,0,0,0,0,0,0,0.88,0.4
17430,0.65,0,1,0,0,0,0,0,0,0.69,0.37
17450,0.91,0,1,1,0,0,0,0,0,0.93,0.4
17460,0.89,0,1,1,0,0,0,0,0,0.94,0.37
17470,0.86,1,1,0,0,0,0,0,0,0.9,0.4
17480,0.82,0,1,0,0,0,0,1,0,0.84,0.4
17710,0.71,0,0,0,0,0,0,1,0,0.79,0.47
18040,0.77,0,1,0,0,0,0,0,0,0.94,0.43
18050,0.78,0,1,0,0,0,0,0,0,0.88,0.43
18070,0.63,0,1,0,0,0,0,0,0,0.8,0.47
18120,0.73,0,1,0,0,0,0,1,0,0.8,0.5
18400,0.72,0,1,0,0,0,0,1,0,0.46,0.37
18420,0.78,0,1,0,0,0,0,1,0,0.81,0.37
18430,0.78,0,1,0,0,0,0,1,0,0.5,0.37
18470,0.65,0,1,0,0,0,0,1,0,0.7,0.4
18480,0.63,0,1,0,0,0,0,0,0,0.6,0.4
18500,0.81,1,1,0,0,0,0,1,0,0.97,0.37
18700,0.75,0,1,0,0,0,0,0,0,0.69,0.4
19830,0.85,0,1,0,0,0,0,0,0,0.92,0.37
19900,0.85,0,1,0,0,0,0,0,1,0.75,0.37
19980,0.82,0,1,0,0,0,0,0,0,0.78,0.37
20500,0.82,1,1,0,0,0,0,0,0,0.9,0.4
20510,0.75,0,1,0,0,1,0,0,1,0.87,0.37
20530,0.78,0,1,0,0,0,0,0,0,0.9,0.4
20540,0.7,0,1,0,0,0,0,1,0,0.93,0.4
20550,0.64,0,1,0,0,0,0,0,0,0.53,0.4
20570,0.85,0,1,0,0,0,0,1,0,0.91,0.43
20710,0.83,0,1,0,0,0,0,1,0,0.85,0.37
20820,0.84,0,1,0,1,0,0,0,0,0.94,0.43
20900,0.86,0,1,1,0,0,0,0,0,0.87,0.37
20920,0.88,0,1,1,0,0,0,0,0,0.89,0.5
21000,0.8,1,1,0,0,0,0,0,0,0.82,0.37
21010,0.61,0,1,0,0,0,0,0,0,0.66,0.4
21030,0.44,0,1,0,0,0,0,0,0,0.65,0.4
21100,0.74,0,1,0,0,0,0,0,1,0.72,0.47
21130,0.79,1,1,0,0,0,0,0,0,0.8,0.43
21640,0.65,0,1,0,0,0,0,1,0,0.75,0.4
21660,0.91,0,1,0,0,0,0,0,0,0.7,0.4
21670,0.69,0,1,0,0,0,0,0,0,0.72,0.4
21680,0.86,0,1,0,1,0,0,0,0,0.61,0.4
21690,0.86,1,1,0,0,0,0,0,0,0.86,0.4
21780,0.61,0,1,0,0,0,0,0,0,0.9,0.4
21800,0.68,0,1,0,0,0,0,1,0,0.73,0.4
21980,0.78,0,1,0,0,0,0,0,0,0.83,0.4
22000,0.9,0,1,0,1,0,0,0,0,0.94,0.37
22100,0.72,0,1,0,0,0,0,1,0,0.92,0.37
22120,0.78,0,1,1,0,1,0,0,0,0.94,0.4
22130,0.83,0,1,0,0,0,0,1,0,0.82,0.4
22140,0.67,0,1,0,0,1,0,0,0,0.52,0.5
22180,0.73,0,1,0,0,0,0,0,0,0.91,0.4
22200,0.77,0,1,0,0,0,0,0,0,0.84,0.4
22230,0.74,0,1,0,0,0,0,1,0,0.91,0.47
22300,0.91,0,1,0,0,0,0,0,0,0.78,0.37
22320,0.89,0,1,0,1,0,0,0,0,0.95,0.4
22330,0.94,0,1,0,0,0,0,0,0,0.95,0.4
22340,0.76,0,1,0,0,0,0,0,0,0.69,0.4
22350,0.7,0,1,0,0,0,0,0,1,0.61,0.47
22370,0.91,0,1,0,0,0,0,0,0,0.79,0.4
22380,0.84,0,1,0,0,0,0,0,0,0.96,0.43
22450,0.61,0,0,0,0,0,0,0,0,0.71,0.47
22600,0.79,0,1,0,0,0,0,1,0,0.85,0.43
22610,0.64,0,1,0,0,0,0,0,1,0.72,0.43
22650,0.63,0,1,0,0,0,0,0,0,0.68,0.43
22670,0.64,0,1,0,0,0,0,0,1,0.72,0.43
23380,0.71,0,1,0,0,0,0,0,0,0.53,0.4
23400,0.63,0,1,0,0,0,0,1,0,0.8,0.37
23420,0.79,0,1,0,0,0,0,1,0,0.7,0.37
23450,0.72,0,1,0,0,0,0,1,0,0.72,0.4
23460,0.73,0,1,0,0,0,0,1,0,0.81,0.4
23490,0.79,0,1,0,0,0,0,1,0,0.88,0.4
23500,0.72,0,0,0,0,0,0,0,0,0.47,0.4
23530,0.69,1,1,0,0,0,0,0,0,0.88,0.47
23600,0.79,0,1,0,0,0,0,1,0,0.76,0.43
24200,0.72,0,0,0,0,0,0,0,0,0.79,0.47
24240,0.76,0,1,0,0,0,0,0,1,0.93,0.47
24420,0.82,0,1,0,1,0,0,0,0,0.89,0.37
24460,0.54,0,1,0,0,0,0,1,0,0.37,0.47
24480,0.66,0,1,0,0,0,0,1,0,0.52,0.5
24720,0.7,0,1,0,0,0,0,1,0,0.82,0.4
24740,0.87,0,1,0,0,0,0,0,0,0.87,0.4
24790,0.85,0,1,0,0,0,0,1,0,0.89,0.4
24810,0.77,0,1,0,0,0,0,1,0,0.94,0.4
24840,0.78,0,1,0,0,0,0,0,1,0.79,0.4
24870,0.83,0,1,0,0,0,0,0,0,0.74,0.4
24960,0.87,0,1,0,0,0,0,0,1,0.86,0.43
24980,0.94,0,1,1,0,0,0,0,0,0.95,0.43
25600,0.75,0,1,0,0,0,0,0,0,0.86,0.4
25700,0.79,0,1,0,0,0,0,0,0,0.84,0.4
25800,0.83,0,1,0,0,0,0,1,0,0.83,0.4
25808,0.71,0,1,0,0,0,0,1,0,0.92,0.47
25830,0.77,0,1,0,0,0,0,1,0,0.92,0.4
25850,0.71,0,1,0,0,0,0,1,0,0.72,0.4
25890,0.77,0,1,0,0,0,0,1,0,0.77,0.4
25900,0.79,0,1,0,0,0,0,1,0,0.9,0.4
25910,0.65,0,1,0,0,0,0,1,0,0.79,0.4
25930,0.67,0,1,0,0,0,0,1,0,0.49,0.4
25980,0.72,0,1,0,0,0,0,1,0,0.69,0.4
26000,0.75,0,1,0,0,0,0,0,0,0.81,0.4
26500,0.73,0,1,0,0,0,0,0,0,0.88,0.4
26800,0.9,1,1,0,0,0,0,0,0,0.94,0.4
26900,0.79,0,1,0,0,0,0,0,0,0.86,0.4
27000,0.79,0,1,0,0,0,0,0,0,0.75,0.4
27330,0.65,0,1,0,0,0,0,0,0,0.39,0.43
27400,0.81,0,1,0,0,0,0,0,0,0.64,0.4
28000,0.66,0,1,0,0,0,0,0,0,0.6,0.43
29160,0.68,0,1,0,0,0,0,0,0,0.76,0.4
29180,0.8,0,1,0,0,0,0,0,0,0.89,0.4
29600,0.89,0,0,0,0,0,0,0,0,1.0,0.4
29610,0.84,0,0,0,0,0,0,0,0,1.0,0.4
29630,0.84,0,0,0,0,0,0,0,0,1.0,0.4
29700,0.79,0,1,0,0,0,0,0,0,1.0,0.43
31270,0.7,0,1,0,0,0,0,0,0,0.88,0.43
31300,0.3,0,1,0,0,0,0,0,0,0.33,0.4
31700,0.59,0,1,0,0,0,0,0,0,0.86,0.37
31800,0.7,0,1,1,1,0,0,0,0,0.65,0.4
31810,0.77,0,1,0,0,0,0,0,0,0.92,0.4
31820,0.85,0,1,0,0,0,0,0,0,0.84,0.4
31830,0.81,0,1,0,0,0,0,0,0,0.91,0.4
31840,0.81,0,1,0,0,0,0,0,0,0.95,0.4
31860,0.79,0,1,0,0,0,0,0,0,0.88,0.4
31880,0.8,0,1,0,1,0,0,0,0,0.94,0.4
31900,0.68,0,1,0,0,0,0,0,0,0.72,0.4
31910,0.81,0,1,0,0,0,0,0,0,0.78,0.4
31920,0.69,0,1,0,0,0,0,0,0,0.79,0.4
31930,0.73,0,1,0,0,0,0,0,0,0.73,0.4
31980,0.78,0,1,0,0,0,0,0,0,0.72,0.4
32330,0.78,0,1,0,0,0,0,0,0,0.81,0.4
32350,0.71,0,1,0,0,0,0,0,0,0.49,0.4
32360,0.86,1,1,0,0,0,0,0,0,0.95,0.4
32380,0.91,0,1,0,0,0,0,0,0,0.71,0.4
32410,0.59,0,1,0,0,0,0,0,0,0.71,0.4
32420,0.46,0,1,0,0,0,0,0,0,0.38,0.4
32430,0.65,0,1,0,0,0,0,0,0,0.63,0.4
32440,0.77,1,1,0,0,0,0,0,0,0.93,0.4
32450,0.66,0,1,0,0,0,0,0,0,0.76,0.43
32460,0.87,1,1,0,0,0,0,0,0,0.95,0.43
32500,0.59,0,1,0,0,0,0,0,0,0.58,0.43
32510,0.76,0,1,0,0,0,0,0,0,0.87,0.47
32640,0.74,0,1,0,0,0,0,0,0,0.93,0.4
32650,0.51,0,1,0,0,0,0,0,0,0.78,0.4
32660,0.65,0,1,0,0,0,0,0,0,0.73,0.4
32670,0.77,0,1,0,0,0,0,0,0,0.91,0.4
32750,0.74,0,1,0,0,0,0,0,0,0.86,0.4
32900,0.64,0,1,0,0,0,0,1,0,0.65,0.4
33229,0.83,0,1,0,0,0,0,0,0,0.73,0.43
33230,0.86,0,1,1,0,0,0,0,0,0.85,0.43
33250,0.82,0,1,0,0,0,0,1,0,0.88,0.4
33320,0.75,0,1,0,0,0,0,0,0,0.66,0.43
33390,0.72,0,1,0,0,0,0,0,0,0.79,0.47
33460,0.76,0,1,0,0,0,0,1,0,0.65,0.47
33570,0.75,0,1,0,0,0,0,1,0,0.78,0.43
33610,0.82,0,1,0,0,0,0,0,0,0.52,0.4
33670,0.56,0,1,0,0,0,0,1,0,0.55,0.43
33900,0.77,0,1,0,0,0,0,1,1,0.83,0.4
33930,0.73,0,1,0,0,0,0,1,0,0.92,0.43
33990,0.63,0,1,0,0,0,0,0,0,0.48,0.43
34030,0.81,0,1,0,0,0,0,1,0,0.9,0.43
34180,0.57,0,1,0,0,0,0,0,0,0.5,0.43
34190,0.65,1,1,0,0,0,0,0,0,0.79,0.43
34410,0.73,0,1,0,0,0,0,0,0,0.86,0.4
34500,0.66,0,1,0,0,0,0,1,0,0.82,0.4
34600,0.69,0,1,0,0,0,0,1,0,0.73,0.4
34630,0.77,0,1,0,0,0,0,1,0,0.8,0.4
34800,0.62,0,1,0,0,0,0,0,0,0.66,0.4
34830,0.55,0,1,0,0,0,0,0,0,0.55,0.47
34870,0.52,1,1,0,0,0,0,0,1,0.72,0.53
34920,0.61,0,1,0,0,0,0,0,0,0.24,0.43
35000,0.74,0,1,0,0,0,0,0,0,0.86,0.4
35130,0.82,0,1,0,0,0,0,0,0,0.92,0.43
35140,0.91,0,1,0,0,0,0,0,0,0.96,0.43
35310,0.51,0,1,0,0,0,0,0,0,0.67,0.4
35450,0.76,0,0,0,0,0,0,0,0,0.92,0.47
35460,0.68,0,1,0,0,0,0,0,0,0.75,0.43
35700,0.8,1,1,0,0,0,0,0,0,0.96,0.4
35720,0.84,1,1,0,0,0,0,0,0,0.96,0.53
37000,0.77,0,1,0,0,1,0,0,0,0.82,0.4
37010,0.61,0,1,0,0,0,0,0,0,0.63,0.4
37030,0.68,0,1,0,0,0,0,1,0,0.74,0.43
37260,0.71,0,1,0,0,0,0,0,0,0.95,0.4
37400,0.84,0,1,0,0,0,0,0,0,0.81,0.4
37700,0.51,0,1,0,0,0,0,0,0,0.71,0.43
37800,0.67,0,1,0,0,0,0,0,0,0.66,0.4
38210,0.72,0,1,0,0,0,0,0,0,0.81,0.4
38230,0.58,0,1,0,0,0,0,0,0,0.41,0.43
38400,0.89,0,1,0,0,0,0,0,0,0.92,0.6
38410,0.86,0,1,0,0,0,0,0,0,0.93,0.4
38420,0.82,0,1,0,0,0,0,1,0,0.79,0.4
38440,0.89,0,1,0,0,0,0,1,0,0.92,0.4
38460,0.83,0,1,0,0,0,0,0,0,0.83,0.4
38700,0.8,0,1,0,0,0,0,0,0,0.88,0.43
38720,0.73,0,1,0,0,0,0,0,0,0.9,0.43
38740,0.74,0,1,0,1,0,0,0,0,0.92,0.47
39120,0.84,0,0,0,0,0,0,0,0,0.75,0.47
39190,0.86,0,1,0,0,0,0,0,0,0.75,0.47
39200,0.8,0,1,0,0,0,0,0,0,0.7,0.27
39210,0.83,0,1,1,1,0,0,0,0,0.85,0.57
39500,0.63,0,1,0,0,0,0,0,0,0.8,0.4
39510,0.79,0,1,0,0,1,0,0,0,0.89,0.43
39520,0.82,0,1,0,0,0,0,1,0,0.7,0.57
39540,0.74,0,1,0,0,0,0,1,0,0.83,0.4
39550,0.8,0,1,0,0,0,0,1,0,0.69,0.5
39560,0.38,0,1,0,0,0,0,0,0,0.31,0.4
39630,0.67,0,1,0,0,0,0,0,0,0.73,0.43
